PCT065C014	AmIndAkNatworkersGte16y_Walked	American Indian and Alaska Native alone workers 16 years and over: Walked
PCT065C015	AmIndAkNatworkersGte16y_OthMeans	American Indian and Alaska Native alone workers 16 years and over: Other means
PCT065C016	AmIndAkNatworkersGte16y_WrkdAtHome	American Indian and Alaska Native alone workers 16 years and over: Worked at home
PCT065D001	AsnWrkrGte16y_Tot	Asian alone workers 16 years and over: Total:
PCT065D002	AsnWrkrGte16y_CarTrckVan	Asian alone workers 16 years and over: Car, truck, or van:
PCT065D003	AsnWrkrGte16y_CarTrckVan_DrvAln	Asian alone workers 16 years and over: Car, truck, or van: Drove alone
PCT065D004	AsnWrkrGte16y_CarTrckVan_Carpool	Asian alone workers 16 years and over: Car, truck, or van: Carpooled
PCT065D005	AsnWrkrGte16y_PubTrans	Asian alone workers 16 years and over: Public transportation:
PCT065D006	AsnWrkrGte16y_PubTrans_BusTrlly	Asian alone workers 16 years and over: Public transportation: Bus or trolley bus
PCT065D007	AsnWrkrGte16y_PubTrans_StrtcarTrolley	Asian alone workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
PCT065D008	AsnWrkrGte16y_PubTrans_SubwayElev	Asian alone workers 16 years and over: Public transportation: Subway or elevated
PCT065D009	AsnWrkrGte16y_PubTrans_RR	Asian alone workers 16 years and over: Public transportation: Railroad
PCT065D010	AsnWrkrGte16y_PubTrans_Ferry	Asian alone workers 16 years and over: Public transportation: Ferryboat
PCT065D011	AsnWrkrGte16y_PubTrans_Taxi	Asian alone workers 16 years and over: Public transportation: Taxicab
PCT065D012	AsnWrkrGte16y_MotCycle	Asian alone workers 16 years and over: Motorcycle
PCT065D013	AsnWrkrGte16y_Bike	Asian alone workers 16 years and over: Bicycle
PCT065D014	AsnWrkrGte16y_Walked	Asian alone workers 16 years and over: Walked
PCT065D015	AsnWrkrGte16y_OthMeans	Asian alone workers 16 years and over: Other means
PCT065D016	AsnWrkrGte16y_WrkdAtHome	Asian alone workers 16 years and over: Worked at home
PCT065E001	NatHiPacIslWrkrGte16y_Tot	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Total:
PCT065E002	NatHiPacIslWrkrGte16y_CarTrckVan	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Car, truck, or van:
PCT065E003	NatHiPacIslWrkrGte16y_CarTrckVan_DrvAln	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Car, truck, or van: Drove alone
PCT065E004	NatHiPacIslWrkrGte16y_CarTrckVan_Carpool	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Car, truck, or van: Carpooled
PCT065E005	NatHiPacIslWrkrGte16y_PubTrans	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation:
PCT065E006	NatHiPacIslWrkrGte16y_PubTrans_BusTrlly	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation: Bus or trolley bus
PCT065E007	NatHiPacIslWrkrGte16y_PubTrans_StrtcarTrolley	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
PCT065E008	NatHiPacIslWrkrGte16y_PubTrans_SubwayElev	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation: Subway or elevated
PCT065E009	NatHiPacIslWrkrGte16y_PubTrans_RR	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation: Railroad
PCT065E010	NatHiPacIslWrkrGte16y_PubTrans_Ferry	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation: Ferryboat
PCT065E011	NatHiPacIslWrkrGte16y_PubTrans_Taxi	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Public transportation: Taxicab
PCT065E012	NatHiPacIslWrkrGte16y_MotCycle	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Motorcycle
PCT065E013	NatHiPacIslWrkrGte16y_Bike	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Bicycle
PCT065E014	NatHiPacIslWrkrGte16y_Walked	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Walked
PCT065E015	NatHiPacIslWrkrGte16y_OthMeans	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Other means
PCT065E016	NatHiPacIslWrkrGte16y_WrkdAtHome	Native Hawaiian and Other Pacific Islander alone workers 16 years and over: Worked at home
PCT065F001	OthRceWrkrGte16y_Tot	Some other race alone workers 16 years and over: Total:
PCT065F002	OthRceWrkrGte16y_CarTrckVan	Some other race alone workers 16 years and over: Car, truck, or van:
PCT065F003	OthRceWrkrGte16y_CarTrckVan_DrvAln	Some other race alone workers 16 years and over: Car, truck, or van: Drove alone
PCT065F004	OthRceWrkrGte16y_CarTrckVan_Carpool	Some other race alone workers 16 years and over: Car, truck, or van: Carpooled
PCT065F005	OthRceWrkrGte16y_PubTrans	Some other race alone workers 16 years and over: Public transportation:
PCT065F006	OthRceWrkrGte16y_PubTrans_BusTrlly	Some other race alone workers 16 years and over: Public transportation: Bus or trolley bus
PCT065F007	OthRceWrkrGte16y_PubTrans_StrtcarTrolley	Some other race alone workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
PCT065F008	OthRceWrkrGte16y_PubTrans_SubwayElev	Some other race alone workers 16 years and over: Public transportation: Subway or elevated
PCT065F009	OthRceWrkrGte16y_PubTrans_RR	Some other race alone workers 16 years and over: Public transportation: Railroad
PCT065F010	OthRceWrkrGte16y_PubTrans_Ferry	Some other race alone workers 16 years and over: Public transportation: Ferryboat
PCT065F011	OthRceWrkrGte16y_PubTrans_Taxi	Some other race alone workers 16 years and over: Public transportation: Taxicab
PCT065F012	OthRceWrkrGte16y_MotCycle	Some other race alone workers 16 years and over: Motorcycle
PCT065F013	OthRceWrkrGte16y_Bike	Some other race alone workers 16 years and over: Bicycle
PCT065F014	OthRceWrkrGte16y_Walked	Some other race alone workers 16 years and over: Walked
PCT065F015	OthRceWrkrGte16y_OthMeans	Some other race alone workers 16 years and over: Other means
PCT065F016	OthRceWrkrGte16y_WrkdAtHome	Some other race alone workers 16 years and over: Worked at home
PCT065G001	Gte2RceWrkrGte16y_Tot	Two or more races workers 16 years and over: Total:
PCT065G002	Gte2RceWrkrGte16y_CarTrckVan	Two or more races workers 16 years and over: Car, truck, or van:
PCT065G003	Gte2RceWrkrGte16y_CarTrckVan_DrvAln	Two or more races workers 16 years and over: Car, truck, or van: Drove alone
PCT065G004	Gte2RceWrkrGte16y_CarTrckVan_Carpool	Two or more races workers 16 years and over: Car, truck, or van: Carpooled
PCT065G005	Gte2RceWrkrGte16y_PubTrans	Two or more races workers 16 years and over: Public transportation:
PCT065G006	Gte2RceWrkrGte16y_PubTrans_BusTrlly	Two or more races workers 16 years and over: Public transportation: Bus or trolley bus
PCT065G007	Gte2RceWrkrGte16y_PubTrans_StrtcarTrolley	Two or more races workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
PCT065G008	Gte2RceWrkrGte16y_PubTrans_SubwayElev	Two or more races workers 16 years and over: Public transportation: Subway or elevated
PCT065G009	Gte2RceWrkrGte16y_PubTrans_RR	Two or more races workers 16 years and over: Public transportation: Railroad
PCT065G010	Gte2RceWrkrGte16y_PubTrans_Ferry	Two or more races workers 16 years and over: Public transportation: Ferryboat
PCT065G011	Gte2RceWrkrGte16y_PubTrans_Taxi	Two or more races workers 16 years and over: Public transportation: Taxicab
PCT065G012	Gte2RceWrkrGte16y_MotCycle	Two or more races workers 16 years and over: Motorcycle
PCT065G013	Gte2RceWrkrGte16y_Bike	Two or more races workers 16 years and over: Bicycle
PCT065G014	Gte2RceWrkrGte16y_Walked	Two or more races workers 16 years and over: Walked
PCT065G015	Gte2RceWrkrGte16y_OthMeans	Two or more races workers 16 years and over: Other means
PCT065G016	Gte2RceWrkrGte16y_WrkdAtHome	Two or more races workers 16 years and over: Worked at home
PCT065H001	HispWrkrGte16y_Tot	Hispanic or Latino workers 16 years and over: Total:
PCT065H002	HispWrkrGte16y_CarTrckVan	Hispanic or Latino workers 16 years and over: Car, truck, or van:
PCT065H003	HispWrkrGte16y_CarTrckVan_DrvAln	Hispanic or Latino workers 16 years and over: Car, truck, or van: Drove alone
PCT065H004	HispWrkrGte16y_CarTrckVan_Carpool	Hispanic or Latino workers 16 years and over: Car, truck, or van: Carpooled
PCT065H005	HispWrkrGte16y_PubTrans	Hispanic or Latino workers 16 years and over: Public transportation:
PCT065H006	HispWrkrGte16y_PubTrans_BusTrlly	Hispanic or Latino workers 16 years and over: Public transportation: Bus or trolley bus
PCT065H007	HispWrkrGte16y_PubTrans_StrtcarTrolley	Hispanic or Latino workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
PCT065H008	HispWrkrGte16y_PubTrans_SubwayElev	Hispanic or Latino workers 16 years and over: Public transportation: Subway or elevated
PCT065H009	HispWrkrGte16y_PubTrans_RR	Hispanic or Latino workers 16 years and over: Public transportation: Railroad
PCT065H010	HispWrkrGte16y_PubTrans_Ferry	Hispanic or Latino workers 16 years and over: Public transportation: Ferryboat
PCT065H011	HispWrkrGte16y_PubTrans_Taxi	Hispanic or Latino workers 16 years and over: Public transportation: Taxicab
PCT065H012	HispWrkrGte16y_MotCycle	Hispanic or Latino workers 16 years and over: Motorcycle
PCT065H013	HispWrkrGte16y_Bike	Hispanic or Latino workers 16 years and over: Bicycle
PCT065H014	HispWrkrGte16y_Walked	Hispanic or Latino workers 16 years and over: Walked
PCT065H015	HispWrkrGte16y_OthMeans	Hispanic or Latino workers 16 years and over: Other means
PCT065H016	HispWrkrGte16y_WrkdAtHome	Hispanic or Latino workers 16 years and over: Worked at home
PCT065I001	WhtNotHispWrkrsGte16y_Tot	White alone, not Hispanic or Latino workers 16 years and over: Total:
PCT065I002	WhtNotHispWrkrsGte16y_CarTrckVan	White alone, not Hispanic or Latino workers 16 years and over: Car, truck, or van:
PCT065I003	WhtNotHispWrkrsGte16y_CarTrckVan_DrvAln	White alone, not Hispanic or Latino workers 16 years and over: Car, truck, or van: Drove alone
PCT065I004	WhtNotHispWrkrsGte16y_CarTrckVan_Carpool	White alone, not Hispanic or Latino workers 16 years and over: Car, truck, or van: Carpooled
PCT065I005	WhtNotHispWrkrsGte16y_PubTrans	White alone, not Hispanic or Latino workers 16 years and over: Public transportation:
PCT065I006	WhtNotHispWrkrsGte16y_PubTrans_BusTrlly	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Bus or trolley bus
PCT065I007	WhtNotHispWrkrsGte16y_PubTrans_StrtcarTrolley	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
PCT065I008	WhtNotHispWrkrsGte16y_PubTrans_SubwayElev	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Subway or elevated
PCT065I009	WhtNotHispWrkrsGte16y_PubTrans_RR	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Railroad
PCT065I010	WhtNotHispWrkrsGte16y_PubTrans_Ferry	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Ferryboat
PCT065I011	WhtNotHispWrkrsGte16y_PubTrans_Taxi	White alone, not Hispanic or Latino workers 16 years and over: Public transportation: Taxicab
PCT065I012	WhtNotHispWrkrsGte16y_MotCycle	White alone, not Hispanic or Latino workers 16 years and over: Motorcycle
PCT065I013	WhtNotHispWrkrsGte16y_Bike	White alone, not Hispanic or Latino workers 16 years and over: Bicycle
PCT065I014	WhtNotHispWrkrsGte16y_Walked	White alone, not Hispanic or Latino workers 16 years and over: Walked
PCT065I015	WhtNotHispWrkrsGte16y_OthMeans	White alone, not Hispanic or Latino workers 16 years and over: Other means
PCT065I016	WhtNotHispWrkrsGte16y_WrkdAtHome	White alone, not Hispanic or Latino workers 16 years and over: Worked at home
PCT066A001	WhtPopGte18y_Tot	White alone population 18 years and over: Total:
PCT066A002	WhtPopGte18y_Mle	White alone population 18 years and over: Male:
PCT066A003	WhtPopGte18y_Mle_18to64y	White alone population 18 years and over: Male: 18 to 64 years:
PCT066A004	WhtPopGte18y_Mle_18to64y_ArmForce	White alone population 18 years and over: Male: 18 to 64 years: In Armed Forces
PCT066A005	WhtPopGte18y_Mle_18to64y_Civ	White alone population 18 years and over: Male: 18 to 64 years: Civilian:
PCT066A006	WhtPopGte18y_Mle_18to64y_Civ_Vet	White alone population 18 years and over: Male: 18 to 64 years: Civilian: Veteran
PCT066A007	WhtPopGte18y_Mle_18to64y_Civ_NonVet	White alone population 18 years and over: Male: 18 to 64 years: Civilian: Nonveteran
PCT066A008	WhtPopGte18y_Mle_Gte65y	White alone population 18 years and over: Male: 65 years and over:
PCT066A009	WhtPopGte18y_Mle_Gte65y_ArmForce	White alone population 18 years and over: Male: 65 years and over: In Armed Forces
PCT066A010	WhtPopGte18y_Mle_Gte65y_Civ	White alone population 18 years and over: Male: 65 years and over: Civilian:
PCT066A011	WhtPopGte18y_Mle_Gte65y_Civ_Vet	White alone population 18 years and over: Male: 65 years and over: Civilian: Veteran
PCT066A012	WhtPopGte18y_Mle_Gte65y_Civ_NonVet	White alone population 18 years and over: Male: 65 years and over: Civilian: Nonveteran
PCT066A013	WhtPopGte18y_Fem	White alone population 18 years and over: Female:
PCT066A014	WhtPopGte18y_Fem_18to64y	White alone population 18 years and over: Female: 18 to 64 years:
PCT066A015	WhtPopGte18y_Fem_18to64y_ArmForce	White alone population 18 years and over: Female: 18 to 64 years: In Armed Forces
PCT066A016	WhtPopGte18y_Fem_18to64y_Civ	White alone population 18 years and over: Female: 18 to 64 years: Civilian:
PCT066A017	WhtPopGte18y_Fem_18to64y_Civ_Vet	White alone population 18 years and over: Female: 18 to 64 years: Civilian: Veteran
PCT066A018	WhtPopGte18y_Fem_18to64y_Civ_NonVet	White alone population 18 years and over: Female: 18 to 64 years: Civilian: Nonveteran
PCT066A019	WhtPopGte18y_Fem_Gte65y	White alone population 18 years and over: Female: 65 years and over:
PCT066A020	WhtPopGte18y_Fem_Gte65y_ArmForce	White alone population 18 years and over: Female: 65 years and over: In Armed Forces
PCT066A021	WhtPopGte18y_Fem_Gte65y_Civ	White alone population 18 years and over: Female: 65 years and over: Civilian:
PCT066A022	WhtPopGte18y_Fem_Gte65y_Civ_Vet	White alone population 18 years and over: Female: 65 years and over: Civilian: Veteran
PCT066A023	WhtPopGte18y_Fem_Gte65y_Civ_NonVet	White alone population 18 years and over: Female: 65 years and over: Civilian: Nonveteran
PCT066B001	BlkAfAmPopGte18y_Tot	Black or African American alone population 18 years and over: Total:
PCT066B002	BlkAfAmPopGte18y_Mle	Black or African American alone population 18 years and over: Male:
PCT066B003	BlkAfAmPopGte18y_Mle_18to64y	Black or African American alone population 18 years and over: Male: 18 to 64 years:
PCT066B004	BlkAfAmPopGte18y_Mle_18to64y_ArmForce	Black or African American alone population 18 years and over: Male: 18 to 64 years: In Armed Forces
PCT066B005	BlkAfAmPopGte18y_Mle_18to64y_Civ	Black or African American alone population 18 years and over: Male: 18 to 64 years: Civilian:
PCT066B006	BlkAfAmPopGte18y_Mle_18to64y_Civ_Vet	Black or African American alone population 18 years and over: Male: 18 to 64 years: Civilian: Veteran
PCT066B007	BlkAfAmPopGte18y_Mle_18to64y_Civ_NonVet	Black or African American alone population 18 years and over: Male: 18 to 64 years: Civilian: Nonveteran
PCT066B008	BlkAfAmPopGte18y_Mle_Gte65y	Black or African American alone population 18 years and over: Male: 65 years and over:
PCT066B009	BlkAfAmPopGte18y_Mle_Gte65y_ArmForce	Black or African American alone population 18 years and over: Male: 65 years and over: In Armed Forces
PCT066B010	BlkAfAmPopGte18y_Mle_Gte65y_Civ	Black or African American alone population 18 years and over: Male: 65 years and over: Civilian:
PCT066B011	BlkAfAmPopGte18y_Mle_Gte65y_Civ_Vet	Black or African American alone population 18 years and over: Male: 65 years and over: Civilian: Veteran
PCT066B012	BlkAfAmPopGte18y_Mle_Gte65y_Civ_NonVet	Black or African American alone population 18 years and over: Male: 65 years and over: Civilian: Nonveteran
PCT066B013	BlkAfAmPopGte18y_Fem	Black or African American alone population 18 years and over: Female:
PCT066B014	BlkAfAmPopGte18y_Fem_18to64y	Black or African American alone population 18 years and over: Female: 18 to 64 years:
PCT066B015	BlkAfAmPopGte18y_Fem_18to64y_ArmForce	Black or African American alone population 18 years and over: Female: 18 to 64 years: In Armed Forces
PCT066B016	BlkAfAmPopGte18y_Fem_18to64y_Civ	Black or African American alone population 18 years and over: Female: 18 to 64 years: Civilian:
PCT066B017	BlkAfAmPopGte18y_Fem_18to64y_Civ_Vet	Black or African American alone population 18 years and over: Female: 18 to 64 years: Civilian: Veteran
PCT066B018	BlkAfAmPopGte18y_Fem_18to64y_Civ_NonVet	Black or African American alone population 18 years and over: Female: 18 to 64 years: Civilian: Nonveteran
PCT066B019	BlkAfAmPopGte18y_Fem_Gte65y	Black or African American alone population 18 years and over: Female: 65 years and over:
PCT066B020	BlkAfAmPopGte18y_Fem_Gte65y_ArmForce	Black or African American alone population 18 years and over: Female: 65 years and over: In Armed Forces
PCT066B021	BlkAfAmPopGte18y_Fem_Gte65y_Civ	Black or African American alone population 18 years and over: Female: 65 years and over: Civilian:
PCT066B022	BlkAfAmPopGte18y_Fem_Gte65y_Civ_Vet	Black or African American alone population 18 years and over: Female: 65 years and over: Civilian: Veteran
PCT066B023	BlkAfAmPopGte18y_Fem_Gte65y_Civ_NonVet	Black or African American alone population 18 years and over: Female: 65 years and over: Civilian: Nonveteran
PCT066C001	AmIndAkNatPopGte18y_Tot	American Indian and Alaska Native alone population 18 years and over: Total:
PCT066C002	AmIndAkNatPopGte18y_Mle	American Indian and Alaska Native alone population 18 years and over: Male:
PCT066C003	AmIndAkNatPopGte18y_Mle_18to64y	American Indian and Alaska Native alone population 18 years and over: Male: 18 to 64 years:
PCT066C004	AmIndAkNatPopGte18y_Mle_18to64y_ArmForce	American Indian and Alaska Native alone population 18 years and over: Male: 18 to 64 years: In Armed Forces
PCT066C005	AmIndAkNatPopGte18y_Mle_18to64y_Civ	American Indian and Alaska Native alone population 18 years and over: Male: 18 to 64 years: Civilian:
PCT066C006	AmIndAkNatPopGte18y_Mle_18to64y_Civ_Vet	American Indian and Alaska Native alone population 18 years and over: Male: 18 to 64 years: Civilian: Veteran
PCT066C007	AmIndAkNatPopGte18y_Mle_18to64y_Civ_NonVet	American Indian and Alaska Native alone population 18 years and over: Male: 18 to 64 years: Civilian: Nonveteran
PCT066C008	AmIndAkNatPopGte18y_Mle_Gte65y	American Indian and Alaska Native alone population 18 years and over: Male: 65 years and over:
PCT066C009	AmIndAkNatPopGte18y_Mle_Gte65y_ArmForce	American Indian and Alaska Native alone population 18 years and over: Male: 65 years and over: In Armed Forces
PCT066C010	AmIndAkNatPopGte18y_Mle_Gte65y_Civ	American Indian and Alaska Native alone population 18 years and over: Male: 65 years and over: Civilian:
PCT066C011	AmIndAkNatPopGte18y_Mle_Gte65y_Civ_Vet	American Indian and Alaska Native alone population 18 years and over: Male: 65 years and over: Civilian: Veteran
PCT066C012	AmIndAkNatPopGte18y_Mle_Gte65y_Civ_NonVet	American Indian and Alaska Native alone population 18 years and over: Male: 65 years and over: Civilian: Nonveteran
PCT066C013	AmIndAkNatPopGte18y_Fem	American Indian and Alaska Native alone population 18 years and over: Female:
PCT066C014	AmIndAkNatPopGte18y_Fem_18to64y	American Indian and Alaska Native alone population 18 years and over: Female: 18 to 64 years:
PCT066C015	AmIndAkNatPopGte18y_Fem_18to64y_ArmForce	American Indian and Alaska Native alone population 18 years and over: Female: 18 to 64 years: In Armed Forces
PCT066C016	AmIndAkNatPopGte18y_Fem_18to64y_Civ	American Indian and Alaska Native alone population 18 years and over: Female: 18 to 64 years: Civilian:
PCT066C017	AmIndAkNatPopGte18y_Fem_18to64y_Civ_Vet	American Indian and Alaska Native alone population 18 years and over: Female: 18 to 64 years: Civilian: Veteran
PCT066C018	AmIndAkNatPopGte18y_Fem_18to64y_Civ_NonVet	American Indian and Alaska Native alone population 18 years and over: Female: 18 to 64 years: Civilian: Nonveteran
PCT066C019	AmIndAkNatPopGte18y_Fem_Gte65y	American Indian and Alaska Native alone population 18 years and over: Female: 65 years and over:
PCT066C020	AmIndAkNatPopGte18y_Fem_Gte65y_ArmForce	American Indian and Alaska Native alone population 18 years and over: Female: 65 years and over: In Armed Forces
PCT066C021	AmIndAkNatPopGte18y_Fem_Gte65y_Civ	American Indian and Alaska Native alone population 18 years and over: Female: 65 years and over: Civilian:
PCT066C022	AmIndAkNatPopGte18y_Fem_Gte65y_Civ_Vet	American Indian and Alaska Native alone population 18 years and over: Female: 65 years and over: Civilian: Veteran
PCT066C023	AmIndAkNatPopGte18y_Fem_Gte65y_Civ_NonVet	American Indian and Alaska Native alone population 18 years and over: Female: 65 years and over: Civilian: Nonveteran
PCT066D001	AsnPopGte18y_Tot	Asian alone population 18 years and over: Total:
PCT066D002	AsnPopGte18y_Mle	Asian alone population 18 years and over: Male:
PCT066D003	AsnPopGte18y_Mle_18to64y	Asian alone population 18 years and over: Male: 18 to 64 years:
PCT066D004	AsnPopGte18y_Mle_18to64y_ArmForce	Asian alone population 18 years and over: Male: 18 to 64 years: In Armed Forces
PCT066D005	AsnPopGte18y_Mle_18to64y_Civ	Asian alone population 18 years and over: Male: 18 to 64 years: Civilian:
PCT066D006	AsnPopGte18y_Mle_18to64y_Civ_Vet	Asian alone population 18 years and over: Male: 18 to 64 years: Civilian: Veteran
PCT066D007	AsnPopGte18y_Mle_18to64y_Civ_NonVet	Asian alone population 18 years and over: Male: 18 to 64 years: Civilian: Nonveteran
PCT066D008	AsnPopGte18y_Mle_Gte65y	Asian alone population 18 years and over: Male: 65 years and over:
PCT066D009	AsnPopGte18y_Mle_Gte65y_ArmForce	Asian alone population 18 years and over: Male: 65 years and over: In Armed Forces
PCT066D010	AsnPopGte18y_Mle_Gte65y_Civ	Asian alone population 18 years and over: Male: 65 years and over: Civilian:
PCT066D011	AsnPopGte18y_Mle_Gte65y_Civ_Vet	Asian alone population 18 years and over: Male: 65 years and over: Civilian: Veteran
PCT066D012	AsnPopGte18y_Mle_Gte65y_Civ_NonVet	Asian alone population 18 years and over: Male: 65 years and over: Civilian: Nonveteran
PCT066D013	AsnPopGte18y_Fem	Asian alone population 18 years and over: Female:
PCT066D014	AsnPopGte18y_Fem_18to64y	Asian alone population 18 years and over: Female: 18 to 64 years:
PCT066D015	AsnPopGte18y_Fem_18to64y_ArmForce	Asian alone population 18 years and over: Female: 18 to 64 years: In Armed Forces
PCT066D016	AsnPopGte18y_Fem_18to64y_Civ	Asian alone population 18 years and over: Female: 18 to 64 years: Civilian:
PCT066D017	AsnPopGte18y_Fem_18to64y_Civ_Vet	Asian alone population 18 years and over: Female: 18 to 64 years: Civilian: Veteran
PCT066D018	AsnPopGte18y_Fem_18to64y_Civ_NonVet	Asian alone population 18 years and over: Female: 18 to 64 years: Civilian: Nonveteran
PCT066D019	AsnPopGte18y_Fem_Gte65y	Asian alone population 18 years and over: Female: 65 years and over:
PCT066D020	AsnPopGte18y_Fem_Gte65y_ArmForce	Asian alone population 18 years and over: Female: 65 years and over: In Armed Forces
PCT066D021	AsnPopGte18y_Fem_Gte65y_Civ	Asian alone population 18 years and over: Female: 65 years and over: Civilian:
PCT066D022	AsnPopGte18y_Fem_Gte65y_Civ_Vet	Asian alone population 18 years and over: Female: 65 years and over: Civilian: Veteran
PCT066D023	AsnPopGte18y_Fem_Gte65y_Civ_NonVet	Asian alone population 18 years and over: Female: 65 years and over: Civilian: Nonveteran
PCT066E001	NatHiPacIslPopGte18y_Tot	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Total:
PCT066E002	NatHiPacIslPopGte18y_Mle	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Male:
PCT066E003	NatHiPacIslPopGte18y_Mle_18to64y	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Male: 18 to 64 years:
PCT066E004	NatHiPacIslPopGte18y_Mle_18to64y_ArmForce	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Male: 18 to 64 years: In Armed Forces
PCT066E005	NatHiPacIslPopGte18y_Mle_18to64y_Civ	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Male: 18 to 64 years: Civilian:
PCT066E006	NatHiPacIslPopGte18y_Mle_18to64y_Civ_Vet	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Male: 18 to 64 years: Civilian: Veteran
PCT066E007	NatHiPacIslPopGte18y_Mle_18to64y_Civ_NonVet	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Male: 18 to 64 years: Civilian: Nonveteran
PCT066E008	NatHiPacIslPopGte18y_Mle_Gte65y	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Male: 65 years and over:
PCT066E009	NatHiPacIslPopGte18y_Mle_Gte65y_ArmForce	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Male: 65 years and over: In Armed Forces
PCT066E010	NatHiPacIslPopGte18y_Mle_Gte65y_Civ	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Male: 65 years and over: Civilian:
PCT066E011	NatHiPacIslPopGte18y_Mle_Gte65y_Civ_Vet	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Male: 65 years and over: Civilian: Veteran
PCT066E012	NatHiPacIslPopGte18y_Mle_Gte65y_Civ_NonVet	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Male: 65 years and over: Civilian: Nonveteran
PCT066E013	NatHiPacIslPopGte18y_Fem	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Female:
PCT066E014	NatHiPacIslPopGte18y_Fem_18to64y	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Female: 18 to 64 years:
PCT066E015	NatHiPacIslPopGte18y_Fem_18to64y_ArmForce	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Female: 18 to 64 years: In Armed Forces
PCT066E016	NatHiPacIslPopGte18y_Fem_18to64y_Civ	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Female: 18 to 64 years: Civilian:
PCT066E017	NatHiPacIslPopGte18y_Fem_18to64y_Civ_Vet	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Female: 18 to 64 years: Civilian: Veteran
PCT066E018	NatHiPacIslPopGte18y_Fem_18to64y_Civ_NonVet	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Female: 18 to 64 years: Civilian: Nonveteran
PCT066E019	NatHiPacIslPopGte18y_Fem_Gte65y	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Female: 65 years and over:
PCT066E020	NatHiPacIslPopGte18y_Fem_Gte65y_ArmForce	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Female: 65 years and over: In Armed Forces
PCT066E021	NatHiPacIslPopGte18y_Fem_Gte65y_Civ	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Female: 65 years and over: Civilian:
PCT066E022	NatHiPacIslPopGte18y_Fem_Gte65y_Civ_Vet	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Female: 65 years and over: Civilian: Veteran
PCT066E023	NatHiPacIslPopGte18y_Fem_Gte65y_Civ_NonVet	Native Hawaiian and Other Pacific Islander alone population 18 years and over: Female: 65 years and over: Civilian: Nonveteran
PCT066F001	OthRcePopGte18y_Tot	Some other race alone population 18 years and over: Total:
PCT066F002	OthRcePopGte18y_Mle	Some other race alone population 18 years and over: Male:
PCT066F003	OthRcePopGte18y_Mle_18to64y	Some other race alone population 18 years and over: Male: 18 to 64 years:
PCT066F004	OthRcePopGte18y_Mle_18to64y_ArmForce	Some other race alone population 18 years and over: Male: 18 to 64 years: In Armed Forces
PCT066F005	OthRcePopGte18y_Mle_18to64y_Civ	Some other race alone population 18 years and over: Male: 18 to 64 years: Civilian:
