PCT037016	10	Householder 45 to 54 years	(          )
PCT037017	10	Householder 55 to 59 years	(          )
PCT037018	10	Householder 60 to 64 years	(          )
PCT037019	10	Householder 65 to 74 years	(          )
PCT037020	10	Householder 75 years and over	(          )
PCT037021	8	Female householder, no husband present:	(        )
PCT037022	10	Householder 15 to 24 years	(          )
PCT037023	10	Householder 25 to 34 years	(          )
PCT037024	10	Householder 35 to 44 years	(          )
PCT037025	10	Householder 45 to 54 years	(          )
PCT037026	10	Householder 55 to 59 years	(          )
PCT037027	10	Householder 60 to 64 years	(          )
PCT037028	10	Householder 65 to 74 years	(          )
PCT037029	10	Householder 75 years and over	(          )
PCT038001	0	Total:	()
PCT038002	6	Married-couple family:	(      )
PCT038003	8	With own children under 18 years:	(        )
PCT038004	10	Less than $10,000	(          )
PCT038005	10	$10,000 to $14,999	(          )
PCT038006	10	$15,000 to $19,999	(          )
PCT038007	10	$20,000 to $24,999	(          )
PCT038008	10	$25,000 to $29,999	(          )
PCT038009	10	$30,000 to $34,999	(          )
PCT038010	10	$35,000 to $39,999	(          )
PCT038011	10	$40,000 to $44,999	(          )
PCT038012	10	$45,000 to $49,999	(          )
PCT038013	10	$50,000 to $59,999	(          )
PCT038014	10	$60,000 to $74,999	(          )
PCT038015	10	$75,000 to $99,999	(          )
PCT038016	10	$100,000 to $124,999	(          )
PCT038017	10	$125,000 to $149,999	(          )
PCT038018	10	$150,000 to $199,999	(          )
PCT038019	10	$200,000 or more	(          )
PCT038020	8	No own children under 18 years:	(        )
PCT038021	10	Less than $10,000	(          )
PCT038022	10	$10,000 to $14,999	(          )
PCT038023	10	$15,000 to $19,999	(          )
PCT038024	10	$20,000 to $24,999	(          )
PCT038025	10	$25,000 to $29,999	(          )
PCT038026	10	$30,000 to $34,999	(          )
PCT038027	10	$35,000 to $39,999	(          )
PCT038028	10	$40,000 to $44,999	(          )
PCT038029	10	$45,000 to $49,999	(          )
PCT038030	10	$50,000 to $59,999	(          )
PCT038031	10	$60,000 to $74,999	(          )
PCT038032	10	$75,000 to $99,999	(          )
PCT038033	10	$100,000 to $124,999	(          )
PCT038034	10	$125,000 to $149,999	(          )
PCT038035	10	$150,000 to $199,999	(          )
PCT038036	10	$200,000 or more	(          )
PCT038037	6	Other family:	(      )
PCT038038	8	Male householder, no wife present:	(        )
PCT038039	10	With own children under 18 years:	(          )
PCT038040	12	Less than $10,000	(            )
PCT038041	12	$10,000 to $14,999	(            )
PCT038042	12	$15,000 to $19,999	(            )
PCT038043	12	$20,000 to $24,999	(            )
PCT038044	12	$25,000 to $29,999	(            )
PCT038045	12	$30,000 to $34,999	(            )
PCT038046	12	$35,000 to $39,999	(            )
PCT038047	12	$40,000 to $44,999	(            )
PCT038048	12	$45,000 to $49,999	(            )
PCT038049	12	$50,000 to $59,999	(            )
PCT038050	12	$60,000 to $74,999	(            )
PCT038051	12	$75,000 to $99,999	(            )
PCT038052	12	$100,000 to $124,999	(            )
PCT038053	12	$125,000 to $149,999	(            )
PCT038054	12	$150,000 to $199,999	(            )
PCT038055	12	$200,000 or more	(            )
PCT038056	10	No own children under 18 years:	(          )
PCT038057	12	Less than $10,000	(            )
PCT038058	12	$10,000 to $14,999	(            )
PCT038059	12	$15,000 to $19,999	(            )
PCT038060	12	$20,000 to $24,999	(            )
PCT038061	12	$25,000 to $29,999	(            )
PCT038062	12	$30,000 to $34,999	(            )
PCT038063	12	$35,000 to $39,999	(            )
PCT038064	12	$40,000 to $44,999	(            )
PCT038065	12	$45,000 to $49,999	(            )
PCT038066	12	$50,000 to $59,999	(            )
PCT038067	12	$60,000 to $74,999	(            )
PCT038068	12	$75,000 to $99,999	(            )
PCT038069	12	$100,000 to $124,999	(            )
PCT038070	12	$125,000 to $149,999	(            )
PCT038071	12	$150,000 to $199,999	(            )
PCT038072	12	$200,000 or more	(            )
PCT038073	8	Female householder, no husband present:	(        )
PCT038074	10	With own children under 18 years:	(          )
PCT038075	12	Less than $10,000	(            )
PCT038076	12	$10,000 to $14,999	(            )
PCT038077	12	$15,000 to $19,999	(            )
PCT038078	12	$20,000 to $24,999	(            )
PCT038079	12	$25,000 to $29,999	(            )
PCT038080	12	$30,000 to $34,999	(            )
PCT038081	12	$35,000 to $39,999	(            )
PCT038082	12	$40,000 to $44,999	(            )
PCT038083	12	$45,000 to $49,999	(            )
PCT038084	12	$50,000 to $59,999	(            )
PCT038085	12	$60,000 to $74,999	(            )
PCT038086	12	$75,000 to $99,999	(            )
PCT038087	12	$100,000 to $124,999	(            )
PCT038088	12	$125,000 to $149,999	(            )
PCT038089	12	$150,000 to $199,999	(            )
PCT038090	12	$200,000 or more	(            )
PCT038091	10	No own children under 18 years:	(          )
PCT038092	12	Less than $10,000	(            )
PCT038093	12	$10,000 to $14,999	(            )
PCT038094	12	$15,000 to $19,999	(            )
PCT038095	12	$20,000 to $24,999	(            )
PCT038096	12	$25,000 to $29,999	(            )
PCT038097	12	$30,000 to $34,999	(            )
PCT038098	12	$35,000 to $39,999	(            )
PCT038099	12	$40,000 to $44,999	(            )
PCT038100	12	$45,000 to $49,999	(            )
PCT038101	12	$50,000 to $59,999	(            )
PCT038102	12	$60,000 to $74,999	(            )
PCT038103	12	$75,000 to $99,999	(            )
PCT038104	12	$100,000 to $124,999	(            )
PCT038105	12	$125,000 to $149,999	(            )
PCT038106	12	$150,000 to $199,999	(            )
PCT038107	12	$200,000 or more	(            )
PCT039001	6	Total	(      )
PCT039002	6	With own children under 18 years	(      )
PCT039003	6	No own children under 18 years	(      )
PCT040001	6	Total	(      )
PCT040002	8	Total	(        )
PCT040003	8	With own children under 18 years	(        )
PCT040004	8	No own children under 18 years	(        )
PCT040005	8	Total	(        )
PCT040006	10	Total	(          )
PCT040007	10	With own children under 18 years	(          )
PCT040008	10	No own children under 18 years	(          )
PCT040009	10	Total	(          )
PCT040010	10	With own children under 18 years	(          )
PCT040011	10	No own children under 18 years	(          )
PCT041001	0	Aggregate family income in 1999:	()
PCT041002	6	Married-couple family:	(      )
PCT041003	8	With own children under 18 years	(        )
PCT041004	8	No own children under 18 years	(        )
PCT041005	6	Other family:	(      )
PCT041006	8	Male householder, no wife present:	(        )
PCT041007	10	With own children under 18 years	(          )
PCT041008	10	No own children under 18 years	(          )
PCT041009	8	Female householder, no husband present:	(        )
PCT041010	10	With own children under 18 years	(          )
PCT041011	10	No own children under 18 years	(          )
PCT042001	6	Total	(      )
PCT042002	8	Total	(        )
PCT042003	10	Total	(          )
PCT042004	10	Householder 15 to 64 years	(          )
PCT042005	10	Householder 65 years and over	(          )
PCT042006	10	Total	(          )
PCT042007	10	Householder 15 to 64 years	(          )
PCT042008	10	Householder 65 years and over	(          )
PCT042009	8	Total	(        )
PCT042010	10	Total	(          )
PCT042011	10	Householder 15 to 64 years	(          )
PCT042012	10	Householder 65 years and over	(          )
PCT042013	10	Total	(          )
PCT042014	10	Householder 15 to 64 years	(          )
PCT042015	10	Householder 65 years and over	(          )
PCT043001	0	Aggregate nonfamily household income in 1999:	()
PCT043002	6	Male householder:	(      )
PCT043003	8	Living alone:	(        )
PCT043004	10	Householder 15 to 64 years	(          )
PCT043005	10	Householder 65 years and over	(          )
PCT043006	8	Not living alone:	(        )
PCT043007	10	Householder 15 to 64 years	(          )
PCT043008	10	Householder 65 years and over	(          )
PCT043009	6	Female householder:	(      )
PCT043010	8	Living alone:	(        )
PCT043011	10	Householder 15 to 64 years	(          )
PCT043012	10	Householder 65 years and over	(          )
PCT043013	8	Not living alone:	(        )
PCT043014	10	Householder 15 to 64 years	(          )
PCT043015	10	Householder 65 years and over	(          )
PCT044001	0	Total:	()
PCT044002	6	Male:	(      )
PCT044003	8	Worked full-time, year-round in 1999:	(        )
PCT044004	10	No income	(          )
PCT044005	10	With income:	(          )
PCT044006	12	$1 to $2,499 or loss	(            )
PCT044007	12	$2,500 to $4,999	(            )
PCT044008	12	$5,000 to $7,499	(            )
PCT044009	12	$7,500 to $9,999	(            )
PCT044010	12	$10,000 to $12,499	(            )
PCT044011	12	$12,500 to $14,999	(            )
PCT044012	12	$15,000 to $17,499	(            )
PCT044013	12	$17,500 to $19,999	(            )
PCT044014	12	$20,000 to $22,499	(            )
PCT044015	12	$22,500 to $24,999	(            )
PCT044016	12	$25,000 to $29,999	(            )
PCT044017	12	$30,000 to $34,999	(            )
PCT044018	12	$35,000 to $39,999	(            )
PCT044019	12	$40,000 to $44,999	(            )
PCT044020	12	$45,000 to $49,999	(            )
PCT044021	12	$50,000 to $54,999	(            )
PCT044022	12	$55,000 to $64,999	(            )
PCT044023	12	$65,000 to $74,999	(            )
PCT044024	12	$75,000 to $99,999	(            )
PCT044025	12	$100,000 or more	(            )
PCT044026	8	Other:	(        )
PCT044027	10	No income	(          )
PCT044028	10	With income:	(          )
PCT044029	12	$1 to $2,499 or loss	(            )
PCT044030	12	$2,500 to $4,999	(            )
PCT044031	12	$5,000 to $7,499	(            )
PCT044032	12	$7,500 to $9,999	(            )
PCT044033	12	$10,000 to $12,499	(            )
PCT044034	12	$12,500 to $14,999	(            )
PCT044035	12	$15,000 to $17,499	(            )
PCT044036	12	$17,500 to $19,999	(            )
PCT044037	12	$20,000 to $22,499	(            )
PCT044038	12	$22,500 to $24,999	(            )
PCT044039	12	$25,000 to $29,999	(            )
PCT044040	12	$30,000 to $34,999	(            )
PCT044041	12	$35,000 to $39,999	(            )
PCT044042	12	$40,000 to $44,999	(            )
PCT044043	12	$45,000 to $49,999	(            )
PCT044044	12	$50,000 to $54,999	(            )
PCT044045	12	$55,000 to $64,999	(            )
PCT044046	12	$65,000 to $74,999	(            )
PCT044047	12	$75,000 to $99,999	(            )
PCT044048	12	$100,000 or more	(            )
PCT044049	6	Female:	(      )
PCT044050	8	Worked full-time, year-round in 1999:	(        )
PCT044051	10	No income	(          )
PCT044052	10	With income:	(          )
PCT044053	12	$1 to $2,499 or loss	(            )
PCT044054	12	$2,500 to $4,999	(            )
PCT044055	12	$5,000 to $7,499	(            )
PCT044056	12	$7,500 to $9,999	(            )
PCT044057	12	$10,000 to $12,499	(            )
PCT044058	12	$12,500 to $14,999	(            )
PCT044059	12	$15,000 to $17,499	(            )
PCT044060	12	$17,500 to $19,999	(            )
PCT044061	12	$20,000 to $22,499	(            )
PCT044062	12	$22,500 to $24,999	(            )
PCT044063	12	$25,000 to $29,999	(            )
PCT044064	12	$30,000 to $34,999	(            )
PCT044065	12	$35,000 to $39,999	(            )
PCT044066	12	$40,000 to $44,999	(            )
PCT044067	12	$45,000 to $49,999	(            )
PCT044068	12	$50,000 to $54,999	(            )
PCT044069	12	$55,000 to $64,999	(            )
PCT044070	12	$65,000 to $74,999	(            )
PCT044071	12	$75,000 to $99,999	(            )
PCT044072	12	$100,000 or more	(            )
PCT044073	8	Other:	(        )
PCT044074	10	No income	(          )
PCT044075	10	With income:	(          )
PCT044076	12	$1 to $2,499 or loss	(            )
PCT044077	12	$2,500 to $4,999	(            )
PCT044078	12	$5,000 to $7,499	(            )
PCT044079	12	$7,500 to $9,999	(            )
PCT044080	12	$10,000 to $12,499	(            )
PCT044081	12	$12,500 to $14,999	(            )
PCT044082	12	$15,000 to $17,499	(            )
PCT044083	12	$17,500 to $19,999	(            )
PCT044084	12	$20,000 to $22,499	(            )
PCT044085	12	$22,500 to $24,999	(            )
PCT044086	12	$25,000 to $29,999	(            )
PCT044087	12	$30,000 to $34,999	(            )
PCT044088	12	$35,000 to $39,999	(            )
PCT044089	12	$40,000 to $44,999	(            )
PCT044090	12	$45,000 to $49,999	(            )
PCT044091	12	$50,000 to $54,999	(            )
PCT044092	12	$55,000 to $64,999	(            )
PCT044093	12	$65,000 to $74,999	(            )
PCT044094	12	$75,000 to $99,999	(            )
PCT044095	12	$100,000 or more	(            )
PCT045001	8	Total	(        )
PCT045002	8	Worked full-time, year round in 1999	(        )
PCT045003	8	Other	(        )
PCT045004	8	Total	(        )
PCT045005	8	Worked full-time, year round in 1999	(        )
PCT045006	8	Other	(        )
PCT046001	0	Total:	()
PCT046002	6	Male:	(      )
PCT046003	8	Worked full-time, year-round in 1999:	(        )
PCT046004	10	No earnings	(          )
PCT046005	10	With earnings:	(          )
PCT046006	12	$1 to $2,499 or loss	(            )
PCT046007	12	$2,500 to $4,999	(            )
PCT046008	12	$5,000 to $7,499	(            )
PCT046009	12	$7,500 to $9,999	(            )
PCT046010	12	$10,000 to $12,499	(            )
PCT046011	12	$12,500 to $14,999	(            )
PCT046012	12	$15,000 to $17,499	(            )
PCT046013	12	$17,500 to $19,999	(            )
PCT046014	12	$20,000 to $22,499	(            )
PCT046015	12	$22,500 to $24,999	(            )
PCT046016	12	$25,000 to $29,999	(            )
PCT046017	12	$30,000 to $34,999	(            )
PCT046018	12	$35,000 to $39,999	(            )
PCT046019	12	$40,000 to $44,999	(            )
PCT046020	12	$45,000 to $49,999	(            )
PCT046021	12	$50,000 to $54,999	(            )
PCT046022	12	$55,000 to $64,999	(            )
PCT046023	12	$65,000 to $74,999	(            )
PCT046024	12	$75,000 to $99,999	(            )
PCT046025	12	$100,000 or more	(            )
PCT046026	8	Other:	(        )
PCT046027	10	No earnings	(          )
PCT046028	10	With earnings:	(          )
PCT046029	12	$1 to $2,499 or loss	(            )
PCT046030	12	$2,500 to $4,999	(            )
PCT046031	12	$5,000 to $7,499	(            )
PCT046032	12	$7,500 to $9,999	(            )
PCT046033	12	$10,000 to $12,499	(            )
PCT046034	12	$12,500 to $14,999	(            )
PCT046035	12	$15,000 to $17,499	(            )
PCT046036	12	$17,500 to $19,999	(            )
PCT046037	12	$20,000 to $22,499	(            )
PCT046038	12	$22,500 to $24,999	(            )
PCT046039	12	$25,000 to $29,999	(            )
PCT046040	12	$30,000 to $34,999	(            )
PCT046041	12	$35,000 to $39,999	(            )
PCT046042	12	$40,000 to $44,999	(            )
PCT046043	12	$45,000 to $49,999	(            )
PCT046044	12	$50,000 to $54,999	(            )
PCT046045	12	$55,000 to $64,999	(            )
PCT046046	12	$65,000 to $74,999	(            )
PCT046047	12	$75,000 to $99,999	(            )
PCT046048	12	$100,000 or more	(            )
PCT046049	6	Female:	(      )
PCT046050	8	Worked full-time, year-round in 1999:	(        )
PCT046051	10	No earnings	(          )
PCT046052	10	With earnings:	(          )
PCT046053	12	$1 to $2,499 or loss	(            )
PCT046054	12	$2,500 to $4,999	(            )
PCT046055	12	$5,000 to $7,499	(            )
PCT046056	12	$7,500 to $9,999	(            )
PCT046057	12	$10,000 to $12,499	(            )
PCT046058	12	$12,500 to $14,999	(            )
PCT046059	12	$15,000 to $17,499	(            )
PCT046060	12	$17,500 to $19,999	(            )
PCT046061	12	$20,000 to $22,499	(            )
PCT046062	12	$22,500 to $24,999	(            )
PCT046063	12	$25,000 to $29,999	(            )
PCT046064	12	$30,000 to $34,999	(            )
PCT046065	12	$35,000 to $39,999	(            )
PCT046066	12	$40,000 to $44,999	(            )
PCT046067	12	$45,000 to $49,999	(            )
PCT046068	12	$50,000 to $54,999	(            )
PCT046069	12	$55,000 to $64,999	(            )
PCT046070	12	$65,000 to $74,999	(            )
PCT046071	12	$75,000 to $99,999	(            )
PCT046072	12	$100,000 or more	(            )
PCT046073	8	Other:	(        )
PCT046074	10	No earnings	(          )
PCT046075	10	With earnings:	(          )
PCT046076	12	$1 to $2,499 or loss	(            )
PCT046077	12	$2,500 to $4,999	(            )
PCT046078	12	$5,000 to $7,499	(            )
PCT046079	12	$7,500 to $9,999	(            )
PCT046080	12	$10,000 to $12,499	(            )
PCT046081	12	$12,500 to $14,999	(            )
PCT046082	12	$15,000 to $17,499	(            )
PCT046083	12	$17,500 to $19,999	(            )
PCT046084	12	$20,000 to $22,499	(            )
PCT046085	12	$22,500 to $24,999	(            )
PCT046086	12	$25,000 to $29,999	(            )
PCT046087	12	$30,000 to $34,999	(            )
PCT046088	12	$35,000 to $39,999	(            )
PCT046089	12	$40,000 to $44,999	(            )
PCT046090	12	$45,000 to $49,999	(            )
PCT046091	12	$50,000 to $54,999	(            )
PCT046092	12	$55,000 to $64,999	(            )
PCT046093	12	$65,000 to $74,999	(            )
PCT046094	12	$75,000 to $99,999	(            )
PCT046095	12	$100,000 or more	(            )
PCT047001	8	Total	(        )
PCT047002	8	Male	(        )
PCT047003	8	Female	(        )
PCT047004	8	Total	(        )
PCT047005	8	Male	(        )
PCT047006	8	Female	(        )
PCT048001	0	Aggregate earnings in 1999:	()
PCT048002	6	Male	(      )
PCT048003	6	Female	(      )
PCT049001	0	Total:	()
PCT049002	6	Income in 1999 below poverty level:	(      )
PCT049003	8	Male:	(        )
PCT049004	10	Under 5 years	(          )
PCT049005	10	5 years	(          )
PCT049006	10	6 to 11 years	(          )
PCT049007	10	12 to 14 years	(          )
PCT049008	10	15 years	(          )
PCT049009	10	16 and 17 years	(          )
PCT049010	10	18 to 24 years	(          )
PCT049011	10	25 to 34 years	(          )
PCT049012	10	35 to 44 years	(          )
PCT049013	10	45 to 54 years	(          )
PCT049014	10	55 to 64 years	(          )
PCT049015	10	65 to 74 years	(          )
PCT049016	10	75 years and over	(          )
PCT049017	8	Female:	(        )
PCT049018	10	Under 5 years	(          )
PCT049019	10	5 years	(          )
PCT049020	10	6 to 11 years	(          )
PCT049021	10	12 to 14 years	(          )
PCT049022	10	15 years	(          )
PCT049023	10	16 and 17 years	(          )
PCT049024	10	18 to 24 years	(          )
PCT049025	10	25 to 34 years	(          )
PCT049026	10	35 to 44 years	(          )
PCT049027	10	45 to 54 years	(          )
PCT049028	10	55 to 64 years	(          )
PCT049029	10	65 to 74 years	(          )
PCT049030	10	75 years and over	(          )
PCT049031	6	Income in 1999 at or above poverty level:	(      )
PCT049032	8	Male:	(        )
PCT049033	10	Under 5 years	(          )
PCT049034	10	5 years	(          )
PCT049035	10	6 to 11 years	(          )
PCT049036	10	12 to 14 years	(          )
PCT049037	10	15 years	(          )
PCT049038	10	16 and 17 years	(          )
PCT049039	10	18 to 24 years	(          )
PCT049040	10	25 to 34 years	(          )
PCT049041	10	35 to 44 years	(          )
PCT049042	10	45 to 54 years	(          )
PCT049043	10	55 to 64 years	(          )
PCT049044	10	65 to 74 years	(          )
PCT049045	10	75 years and over	(          )
PCT049046	8	Female:	(        )
PCT049047	10	Under 5 years	(          )
PCT049048	10	5 years	(          )
PCT049049	10	6 to 11 years	(          )
PCT049050	10	12 to 14 years	(          )
PCT049051	10	15 years	(          )
PCT049052	10	16 and 17 years	(          )
PCT049053	10	18 to 24 years	(          )
PCT049054	10	25 to 34 years	(          )
PCT049055	10	35 to 44 years	(          )
PCT049056	10	45 to 54 years	(          )
PCT049057	10	55 to 64 years	(          )
PCT049058	10	65 to 74 years	(          )
PCT049059	10	75 years and over	(          )
PCT050001	0	Total:	()
PCT050002	6	Under 5 years:	(      )
PCT050003	8	Under .50	(        )
PCT050004	8	.50 to .74	(        )
PCT050005	8	.75 to .99	(        )
PCT050006	8	1.00 to 1.24	(        )
PCT050007	8	1.25 to 1.29	(        )
PCT050008	8	1.30 to 1.49	(        )
PCT050009	8	1.50 to 1.74	(        )
PCT050010	8	1.75 to 1.84	(        )
PCT050011	8	1.85 to 1.99	(        )
PCT050012	8	2.00 and over	(        )
PCT050013	6	5 years:	(      )
PCT050014	8	Under .50	(        )
PCT050015	8	.50 to .74	(        )
PCT050016	8	.75 to .99	(        )
PCT050017	8	1.00 to 1.24	(        )
PCT050018	8	1.25 to 1.29	(        )
PCT050019	8	1.30 to 1.49	(        )
PCT050020	8	1.50 to 1.74	(        )
PCT050021	8	1.75 to 1.84	(        )
PCT050022	8	1.85 to 1.99	(        )
PCT050023	8	2.00 and over	(        )
PCT050024	6	6 to 11 years:	(      )
PCT050025	8	Under .50	(        )
PCT050026	8	.50 to .74	(        )
PCT050027	8	.75 to .99	(        )
PCT050028	8	1.00 to 1.24	(        )
PCT050029	8	1.25 to 1.29	(        )
PCT050030	8	1.30 to 1.49	(        )
PCT050031	8	1.50 to 1.74	(        )
PCT050032	8	1.75 to 1.84	(        )
PCT050033	8	1.85 to 1.99	(        )
PCT050034	8	2.00 and over	(        )
PCT050035	6	12 to 14 years:	(      )
PCT050036	8	Under .50	(        )
PCT050037	8	.50 to .74	(        )
PCT050038	8	.75 to .99	(        )
PCT050039	8	1.00 to 1.24	(        )
PCT050040	8	1.25 to 1.29	(        )
PCT050041	8	1.30 to 1.49	(        )
PCT050042	8	1.50 to 1.74	(        )
PCT050043	8	1.75 to 1.84	(        )
PCT050044	8	1.85 to 1.99	(        )
PCT050045	8	2.00 and over	(        )
PCT050046	6	15 years:	(      )
PCT050047	8	Under .50	(        )
PCT050048	8	.50 to .74	(        )
PCT050049	8	.75 to .99	(        )
PCT050050	8	1.00 to 1.24	(        )
PCT050051	8	1.25 to 1.29	(        )
PCT050052	8	1.30 to 1.49	(        )
PCT050053	8	1.50 to 1.74	(        )
PCT050054	8	1.75 to 1.84	(        )
PCT050055	8	1.85 to 1.99	(        )
PCT050056	8	2.00 and over	(        )
PCT050057	6	16 and 17 years:	(      )
PCT050058	8	Under .50	(        )
PCT050059	8	.50 to .74	(        )
PCT050060	8	.75 to .99	(        )
PCT050061	8	1.00 to 1.24	(        )
PCT050062	8	1.25 to 1.29	(        )
PCT050063	8	1.30 to 1.49	(        )
PCT050064	8	1.50 to 1.74	(        )
PCT050065	8	1.75 to 1.84	(        )
PCT050066	8	1.85 to 1.99	(        )
PCT050067	8	2.00 and over	(        )
PCT050068	6	18 to 24 years:	(      )
PCT050069	8	Under .50	(        )
PCT050070	8	.50 to .74	(        )
PCT050071	8	.75 to .99	(        )
PCT050072	8	1.00 to 1.24	(        )
PCT050073	8	1.25 to 1.29	(        )
PCT050074	8	1.30 to 1.49	(        )
PCT050075	8	1.50 to 1.74	(        )
PCT050076	8	1.75 to 1.84	(        )
PCT050077	8	1.85 to 1.99	(        )
PCT050078	8	2.00 and over	(        )
PCT050079	6	25 to 34 years:	(      )
PCT050080	8	Under .50	(        )
PCT050081	8	.50 to .74	(        )
PCT050082	8	.75 to .99	(        )
PCT050083	8	1.00 to 1.24	(        )
PCT050084	8	1.25 to 1.29	(        )
PCT050085	8	1.30 to 1.49	(        )
PCT050086	8	1.50 to 1.74	(        )
PCT050087	8	1.75 to 1.84	(        )
PCT050088	8	1.85 to 1.99	(        )
PCT050089	8	2.00 and over	(        )
PCT050090	6	35 to 44 years:	(      )
PCT050091	8	Under .50	(        )
PCT050092	8	.50 to .74	(        )
PCT050093	8	.75 to .99	(        )
PCT050094	8	1.00 to 1.24	(        )
PCT050095	8	1.25 to 1.29	(        )
PCT050096	8	1.30 to 1.49	(        )
PCT050097	8	1.50 to 1.74	(        )
PCT050098	8	1.75 to 1.84	(        )
PCT050099	8	1.85 to 1.99	(        )
PCT050100	8	2.00 and over	(        )
PCT050101	6	45 to 54 years:	(      )
PCT050102	8	Under .50	(        )
PCT050103	8	.50 to .74	(        )
PCT050104	8	.75 to .99	(        )
PCT050105	8	1.00 to 1.24	(        )
PCT050106	8	1.25 to 1.29	(        )
PCT050107	8	1.30 to 1.49	(        )
PCT050108	8	1.50 to 1.74	(        )
PCT050109	8	1.75 to 1.84	(        )
PCT050110	8	1.85 to 1.99	(        )
PCT050111	8	2.00 and over	(        )
PCT050112	6	55 to 64 years:	(      )
PCT050113	8	Under .50	(        )
PCT050114	8	.50 to .74	(        )
PCT050115	8	.75 to .99	(        )
PCT050116	8	1.00 to 1.24	(        )
PCT050117	8	1.25 to 1.29	(        )
PCT050118	8	1.30 to 1.49	(        )
PCT050119	8	1.50 to 1.74	(        )
PCT050120	8	1.75 to 1.84	(        )
PCT050121	8	1.85 to 1.99	(        )
PCT050122	8	2.00 and over	(        )
PCT050123	6	65 to 74 years:	(      )
PCT050124	8	Under .50	(        )
PCT050125	8	.50 to .74	(        )
PCT050126	8	.75 to .99	(        )
PCT050127	8	1.00 to 1.24	(        )
PCT050128	8	1.25 to 1.29	(        )
PCT050129	8	1.30 to 1.49	(        )
PCT050130	8	1.50 to 1.74	(        )
PCT050131	8	1.75 to 1.84	(        )
PCT050132	8	1.85 to 1.99	(        )
PCT050133	8	2.00 and over	(        )
PCT050134	6	75 years and over:	(      )
PCT050135	8	Under .50	(        )
PCT050136	8	.50 to .74	(        )
PCT050137	8	.75 to .99	(        )
PCT050138	8	1.00 to 1.24	(        )
PCT050139	8	1.25 to 1.29	(        )
PCT050140	8	1.30 to 1.49	(        )
PCT050141	8	1.50 to 1.74	(        )
PCT050142	8	1.75 to 1.84	(        )
PCT050143	8	1.85 to 1.99	(        )
PCT050144	8	2.00 and over	(        )
PCT051001	0	Total:	()
PCT051002	6	Income in 1999 below poverty level:	(      )
PCT051003	8	Native:	(        )
PCT051004	10	Born in the United States	(          )
PCT051005	10	Born outside the United States:	(          )
PCT051006	12	Born in Puerto Rico	(            )
PCT051007	12	Born in U.S. Island Areas	(            )
PCT051008	12	Born abroad of American parent(s)	(            )
PCT051009	8	Foreign born:	(        )
PCT051010	10	Naturalized citizen	(          )
PCT051011	10	Not a citizen	(          )
PCT051012	6	Income in 1999 at or above poverty level:	(      )
PCT051013	8	Native:	(        )
PCT051014	10	Born in the United States	(          )
PCT051015	10	Born outside the United States:	(          )
PCT051016	12	Born in Puerto Rico	(            )
PCT051017	12	Born in U.S. Island Areas	(            )
PCT051018	12	Born abroad of American parent(s)	(            )
PCT051019	8	Foreign born:	(        )
PCT051020	10	Naturalized citizen	(          )
PCT051021	10	Not a citizen	(          )
PCT052001	0	Total:	()
PCT052002	6	Income in 1999 below poverty level:	(      )
PCT052003	8	In married-couple family:	(        )
PCT052004	10	Under 5 years	(          )
PCT052005	10	5 years	(          )
PCT052006	10	6 to 17 years	(          )
PCT052007	8	In other family:	(        )
PCT052008	10	Male householder, no wife present:	(          )
PCT052009	12	Under 5 years	(            )
PCT052010	12	5 years	(            )
PCT052011	12	6 to 17 years	(            )
PCT052012	10	Female householder, no husband present:	(          )
PCT052013	12	Under 5 years	(            )
PCT052014	12	5 years	(            )
PCT052015	12	6 to 17 years	(            )
PCT052016	6	Income in 1999 at or above poverty level:	(      )
PCT052017	8	In married-couple family:	(        )
PCT052018	10	Under 5 years	(          )
PCT052019	10	5 years	(          )
PCT052020	10	6 to 17 years	(          )
PCT052021	8	In other family:	(        )
PCT052022	10	Male householder, no wife present:	(          )
PCT052023	12	Under 5 years	(            )
PCT052024	12	5 years	(            )
PCT052025	12	6 to 17 years	(            )
PCT052026	10	Female householder, no husband present:	(          )
PCT052027	12	Under 5 years	(            )
PCT052028	12	5 years	(            )
PCT052029	12	6 to 17 years	(            )
PCT053001	0	Total:	()
PCT053002	6	Income in 1999 below poverty level:	(      )
PCT053003	8	Male:	(        )
PCT053004	10	15 years	(          )
PCT053005	10	16 and 17 years	(          )
PCT053006	10	18 to 24 years	(          )
PCT053007	10	25 to 34 years	(          )
PCT053008	10	35 to 44 years	(          )
PCT053009	10	45 to 54 years	(          )
PCT053010	10	55 to 64 years	(          )
PCT053011	10	65 to 74 years	(          )
PCT053012	10	75 years and over	(          )
PCT053013	8	Female:	(        )
PCT053014	10	15 years	(          )
PCT053015	10	16 and 17 years	(          )
PCT053016	10	18 to 24 years	(          )
PCT053017	10	25 to 34 years	(          )
PCT053018	10	35 to 44 years	(          )
PCT053019	10	45 to 54 years	(          )
PCT053020	10	55 to 64 years	(          )
PCT053021	10	65 to 74 years	(          )
PCT053022	10	75 years and over	(          )
PCT053023	6	Income in 1999 at or above poverty level:	(      )
PCT053024	8	Male:	(        )
PCT053025	10	15 years	(          )
PCT053026	10	16 and 17 years	(          )
PCT053027	10	18 to 24 years	(          )
PCT053028	10	25 to 34 years	(          )
PCT053029	10	35 to 44 years	(          )
PCT053030	10	45 to 54 years	(          )
PCT053031	10	55 to 64 years	(          )
